age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
59,10,2,6,3,yes,no,2,6,3,59,8,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
56,7,2,3,2,yes,no,2,6,2,941,3,999,0,3,1.4,94.465,-41.8,4.864,5228.1,yes
59,10,2,6,2,no,no,2,5,4,422,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
40,6,2,3,2,yes,no,2,5,2,34,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,1,2,5,2,yes,no,1,11,2,64,1,3,3,1,-3.4,92.649,-30.1,0.715,5017.5,yes
34,1,2,6,2,yes,no,2,5,2,248,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
41,12,2,8,2,no,no,1,8,1,258,2,999,0,3,1.4,93.444,-36.1,4.97,5228.1,no
33,1,1,4,2,no,no,1,7,1,31,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
31,6,1,4,2,yes,yes,1,8,3,113,2,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
29,2,3,3,2,yes,no,1,5,3,168,4,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,no
38,1,1,3,3,yes,no,2,6,3,247,5,999,0,3,1.4,94.465,-41.8,4.962,5228.1,no
24,1,1,4,2,yes,yes,1,3,3,224,1,999,0,3,-1.8,92.843,-50,1.602,5099.1,yes
34,1,1,2,2,no,no,1,5,4,22,11,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
27,1,2,4,2,yes,yes,1,5,4,201,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
32,2,2,4,2,no,no,1,5,5,319,1,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
49,1,2,4,2,yes,no,1,7,5,59,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
36,6,3,3,2,no,no,2,7,3,372,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
46,2,1,3,3,yes,no,1,7,4,155,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
47,3,3,4,2,yes,no,2,5,2,313,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
37,3,2,4,3,yes,yes,2,5,4,73,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
36,6,2,5,2,yes,yes,2,5,2,232,4,999,0,3,1.1,93.994,-36.4,4.856,5191,no
30,6,1,5,2,yes,no,1,9,5,173,2,15,4,2,-1.1,94.199,-37.5,0.879,4963.6,yes
32,4,2,4,2,yes,no,1,11,3,100,1,999,1,2,-0.1,93.2,-42,4.12,5195.8,no
54,7,2,5,2,yes,no,1,6,3,42,1,999,0,3,-2.9,92.963,-40.8,1.26,5076.2,no
51,2,2,3,2,no,yes,2,5,5,653,1,999,0,3,1.1,93.994,-36.4,4.855,5191,yes
28,6,3,5,2,yes,no,1,7,3,136,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
54,7,2,5,2,no,no,1,5,1,397,1,999,1,2,-1.8,92.893,-46.2,1.264,5099.1,yes
31,1,2,4,3,yes,no,2,5,2,101,13,999,0,3,1.1,93.994,-36.4,4.856,5191,no
57,1,2,2,2,no,no,1,5,5,259,1,999,1,2,-1.8,92.893,-46.2,1.259,5099.1,no
49,11,2,6,2,no,no,1,6,5,317,1,999,0,3,-2.9,92.963,-40.8,1.268,5076.2,no
45,2,2,2,3,yes,no,2,5,3,157,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
33,7,2,5,3,yes,yes,1,4,2,258,8,999,0,3,-1.8,93.075,-47.1,1.423,5099.1,no
53,3,2,5,2,no,no,1,5,5,136,1,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
26,9,1,3,2,yes,no,1,3,1,1447,2,999,0,3,-1.8,92.843,-50,1.811,5099.1,yes
31,6,2,5,2,no,no,1,8,4,56,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
32,2,2,3,2,yes,no,2,5,2,999,3,999,0,3,1.1,93.994,-36.4,4.856,5191,no
29,6,2,4,3,no,no,1,7,4,321,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
31,6,1,4,2,no,no,1,8,2,191,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
29,9,1,8,2,no,no,2,5,1,1143,4,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
49,2,2,3,3,no,yes,2,5,3,667,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
26,1,1,5,2,yes,yes,1,5,2,15,7,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
43,2,2,8,3,no,yes,2,5,3,73,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
56,10,2,3,2,yes,yes,2,5,3,71,4,999,0,3,1.1,93.994,-36.4,4.856,5191,no
29,1,1,5,2,yes,no,1,8,4,228,3,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
31,6,2,3,2,yes,no,1,11,3,17,5,999,1,2,-0.1,93.2,-42,4.12,5195.8,no
50,2,2,3,3,yes,no,1,7,2,215,3,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
37,6,2,6,2,yes,no,2,7,2,242,6,999,0,3,1.4,93.918,-42.7,4.955,5228.1,no
42,2,2,1,3,yes,yes,2,5,1,105,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
30,3,2,3,3,yes,no,1,11,1,209,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
25,2,2,2,3,yes,no,1,7,4,59,3,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
35,5,1,5,2,no,yes,1,11,3,197,1,3,1,1,-0.1,93.2,-42,4.12,5195.8,no
37,4,2,4,3,no,no,1,11,4,68,1,999,1,2,-0.1,93.2,-42,4.076,5195.8,no
30,4,2,4,2,yes,no,1,11,3,164,3,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
33,2,2,2,3,yes,yes,2,5,5,1132,2,999,0,3,1.1,93.994,-36.4,4.855,5191,yes
36,6,2,5,2,no,no,2,5,3,146,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
46,3,2,4,2,no,no,2,5,2,60,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
51,11,2,2,2,no,no,1,6,4,280,2,999,1,2,-2.9,92.963,-40.8,1.26,5076.2,yes
33,6,1,6,2,yes,no,1,8,2,396,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,yes
26,4,2,8,2,no,no,2,5,5,194,3,999,0,3,1.1,93.994,-36.4,4.855,5191,no
40,2,3,4,3,no,no,2,5,4,155,6,999,0,3,1.1,93.994,-36.4,4.86,5191,no
25,2,1,4,2,no,no,1,5,5,1068,3,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,yes
38,7,2,3,3,no,no,2,5,5,772,1,999,0,3,1.1,93.994,-36.4,4.855,5191,yes
54,1,1,5,2,no,no,1,5,1,337,1,999,0,3,-1.8,92.893,-46.2,1.264,5099.1,yes
50,1,2,2,2,yes,no,1,7,3,137,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
36,7,2,5,2,yes,no,1,5,1,7,6,999,0,3,-1.8,92.893,-46.2,1.354,5099.1,no
43,1,1,5,2,yes,no,1,8,5,213,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
57,7,3,5,3,no,no,1,4,1,322,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
38,2,2,1,2,no,no,1,5,3,161,1,999,1,2,-1.8,92.893,-46.2,1.334,5099.1,no
27,1,1,4,2,yes,no,2,5,5,137,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
35,7,2,5,2,yes,no,1,11,3,400,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
28,6,1,4,2,yes,no,1,7,2,124,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
57,1,2,5,3,yes,no,1,8,5,161,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
40,2,2,1,3,no,no,1,11,4,22,5,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
43,2,2,2,2,no,yes,1,7,2,197,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
34,6,3,6,2,yes,no,1,4,5,122,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
67,10,2,8,2,no,no,1,10,4,140,2,999,0,3,-3.4,92.431,-26.9,0.722,5017.5,no
48,1,3,4,2,yes,no,1,11,1,309,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
35,1,1,4,2,yes,yes,1,5,2,200,4,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
27,1,1,5,2,no,no,1,5,1,409,1,1,1,1,-1.8,92.893,-46.2,1.299,5099.1,no
25,1,1,4,2,yes,no,1,7,4,103,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
42,6,2,6,2,yes,yes,1,5,4,50,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
47,1,3,5,2,yes,no,2,5,1,208,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,4,2,5,2,yes,no,1,11,5,13,2,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
36,1,1,3,2,yes,no,1,5,2,458,1,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,yes
35,6,2,6,2,no,no,2,6,1,200,3,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
29,2,2,1,2,yes,no,1,11,1,127,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
45,6,2,6,3,no,no,2,6,5,124,3,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
53,2,2,2,2,yes,no,2,5,5,95,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
41,1,2,5,2,no,yes,1,8,1,114,3,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
50,7,2,4,3,no,no,2,6,1,65,17,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
31,7,2,3,2,no,yes,2,5,3,161,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
46,3,2,4,2,no,no,1,5,3,174,3,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
36,2,2,4,3,no,no,2,5,3,713,4,999,0,3,1.1,93.994,-36.4,4.858,5191,no
43,2,1,6,2,no,no,2,6,4,133,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
48,4,2,3,3,yes,no,2,5,2,201,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
21,3,1,4,2,yes,yes,1,4,4,820,2,999,0,3,-1.8,93.075,-47.1,1.435,5099.1,no
56,3,2,4,3,no,no,1,5,5,310,1,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,no
54,7,2,2,2,no,no,2,6,3,255,3,999,0,3,1.4,94.465,-41.8,4.962,5228.1,no
44,3,2,4,3,no,no,1,11,2,43,2,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
31,11,2,5,2,no,no,1,8,2,91,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
50,1,2,5,2,no,no,1,8,2,587,2,999,1,2,-2.9,92.201,-31.4,0.859,5076.2,yes
48,1,2,5,2,yes,yes,1,8,3,288,1,0,3,1,-1.7,94.027,-38.3,0.9,4991.6,yes
26,5,1,5,2,yes,no,1,6,3,181,2,999,0,3,-2.9,92.963,-40.8,1.244,5076.2,no
37,3,1,3,2,yes,no,2,5,5,320,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
50,3,2,8,3,no,no,2,5,2,144,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
47,1,2,5,2,yes,no,1,8,2,653,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
41,2,1,3,2,no,no,1,5,3,128,1,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
32,2,1,3,2,yes,no,2,6,1,22,17,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
38,3,2,3,2,no,yes,2,6,5,177,2,999,0,3,-2.9,92.963,-40.8,1.224,5076.2,no
48,6,2,6,2,no,no,1,7,2,288,1,999,1,2,-1.7,94.215,-40.3,0.876,4991.6,no
46,2,2,1,3,yes,no,2,5,2,566,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
48,5,2,3,3,yes,no,2,5,2,318,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
38,12,3,4,3,yes,no,2,5,3,107,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,1,2,5,2,yes,no,1,8,2,748,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
55,10,2,1,3,no,yes,1,7,2,599,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
27,1,2,4,2,yes,yes,1,7,1,101,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
28,3,2,4,2,yes,no,1,11,3,223,3,999,2,2,-1.1,94.767,-50.8,1.048,4963.6,no
29,2,1,3,2,no,no,2,6,1,411,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
47,3,3,1,2,no,no,1,7,2,149,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
34,9,1,1,3,yes,no,2,5,4,1185,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
51,3,3,4,3,no,no,1,5,2,398,2,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
40,1,3,5,2,yes,yes,1,8,3,65,1,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
38,1,2,4,2,yes,no,2,6,1,169,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
42,2,2,1,2,no,no,1,5,1,212,1,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
30,11,1,5,2,yes,yes,1,7,3,266,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
36,3,2,4,3,no,no,2,5,1,427,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
33,1,1,4,2,no,yes,2,6,3,113,1,999,0,3,1.4,94.465,-41.8,4.962,5228.1,no
47,7,2,5,2,no,no,1,4,1,51,3,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
33,1,2,5,2,yes,no,1,9,4,272,2,999,0,3,-1.1,94.199,-37.5,0.878,4963.6,yes
30,3,1,3,2,yes,no,1,7,3,22,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
54,1,2,4,2,no,no,2,5,3,66,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
47,1,2,3,2,no,no,1,11,4,164,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
32,6,1,5,2,yes,no,1,11,3,58,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
32,2,2,3,2,yes,no,1,5,5,297,2,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,no
38,5,2,3,2,yes,no,2,5,3,26,1,999,2,2,-1.8,92.893,-46.2,1.281,5099.1,no
38,6,1,4,2,no,no,1,8,3,74,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
38,12,2,8,2,yes,no,1,8,4,27,10,999,0,3,1.4,93.444,-36.1,4.962,5228.1,no
53,2,2,4,2,yes,no,1,7,2,118,7,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
26,11,1,3,2,yes,no,2,5,2,112,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,1,1,5,2,no,no,1,6,2,103,1,999,0,3,-2.9,92.963,-40.8,1.099,5076.2,no
41,3,2,4,3,yes,no,2,5,1,679,2,999,0,3,1.1,93.994,-36.4,4.857,5191,yes
39,5,3,4,2,no,no,1,9,2,261,1,3,1,1,-3.4,92.379,-29.8,0.788,5017.5,yes
48,1,3,4,2,no,no,2,7,1,352,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
32,2,2,2,2,yes,no,2,6,5,16,6,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
35,2,2,2,2,no,no,2,5,3,39,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
51,2,2,3,3,yes,no,1,8,2,107,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
35,1,1,5,2,yes,no,1,5,1,8,5,999,0,3,-1.8,92.893,-46.2,1.299,5099.1,no
60,2,2,1,3,yes,no,1,4,1,18,4,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
28,1,1,5,2,no,yes,1,7,5,94,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
52,7,2,4,2,yes,yes,1,8,2,167,1,10,4,2,-2.9,92.201,-31.4,0.883,5076.2,yes
35,2,2,3,2,no,no,2,6,2,497,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
27,1,1,5,2,no,no,1,5,2,134,1,3,1,1,-1.8,92.893,-46.2,1.266,5099.1,no
34,6,2,4,2,no,no,1,7,4,481,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
36,2,2,1,2,no,yes,1,11,3,217,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
28,2,2,3,3,no,no,2,5,4,140,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
32,1,2,5,2,yes,yes,2,5,1,175,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
49,2,3,2,3,no,no,1,7,1,1065,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,yes
55,1,2,3,2,yes,yes,1,11,4,430,2,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
50,6,2,4,2,yes,no,1,12,1,229,1,999,1,2,-3,92.713,-33,0.717,5023.5,yes
37,1,1,5,2,no,no,1,5,3,51,4,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
58,12,2,3,2,yes,no,1,12,4,154,1,999,1,2,-3,92.713,-33,0.72,5023.5,yes
32,4,2,5,2,no,no,1,8,1,95,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
35,10,1,3,3,yes,yes,2,5,1,145,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
35,6,1,6,2,yes,no,1,5,1,213,4,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
26,1,1,4,3,no,no,1,5,4,136,3,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
47,2,2,6,2,yes,no,1,4,2,225,4,999,1,2,-1.8,93.075,-47.1,1.423,5099.1,no
29,2,1,3,2,no,no,1,5,3,68,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
37,4,1,3,2,yes,no,1,5,2,222,1,2,1,1,-1.8,92.893,-46.2,1.266,5099.1,no
32,6,1,4,2,no,no,2,7,3,239,11,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
46,3,2,4,2,yes,no,1,7,1,181,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
36,3,2,4,2,no,yes,2,5,3,166,5,999,0,3,1.1,93.994,-36.4,4.859,5191,no
35,1,2,5,2,no,no,1,6,4,121,4,999,0,3,-2.9,92.963,-40.8,1.26,5076.2,yes
31,5,2,5,2,yes,no,1,7,2,242,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
29,1,1,5,2,no,no,1,8,1,716,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,yes
46,8,2,1,3,no,no,1,7,5,550,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
85,8,3,1,3,yes,no,2,10,5,181,2,999,0,3,-3.4,92.431,-26.9,0.739,5017.5,no
29,6,1,3,2,no,no,1,5,4,20,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
31,7,1,5,2,yes,no,1,5,4,165,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
34,2,2,1,2,yes,no,1,7,4,54,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
29,6,1,6,2,yes,yes,1,11,5,215,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
46,1,1,5,2,yes,yes,1,7,2,62,7,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
29,2,3,4,2,no,no,1,5,5,760,1,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,yes
54,2,1,1,2,no,no,2,5,4,253,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
26,7,1,5,2,yes,no,1,11,1,112,5,999,0,3,-1.1,94.767,-50.8,1.039,4963.6,no
27,1,2,6,2,yes,no,1,5,4,143,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
57,7,2,1,3,yes,no,1,5,5,10,5,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
32,6,1,5,2,yes,no,1,8,3,158,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
35,3,2,4,2,yes,no,2,5,2,87,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
59,10,2,3,2,no,no,1,7,1,551,4,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
29,2,2,3,2,yes,no,1,5,4,193,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
37,1,2,4,2,no,yes,2,5,4,155,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
40,1,2,4,3,no,no,2,6,2,675,5,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
55,1,2,6,2,yes,yes,1,8,2,482,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
33,8,1,5,3,yes,no,1,8,3,46,3,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
36,1,1,4,2,no,no,1,4,5,193,3,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
59,1,2,4,2,no,no,2,6,1,204,4,999,0,3,1.4,94.465,-41.8,4.96,5228.1,no
34,2,1,3,2,no,no,1,5,4,484,3,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
30,5,2,6,2,no,no,1,5,2,34,2,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
29,1,2,4,2,no,no,1,7,4,48,7,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
34,2,1,3,2,no,no,1,5,1,281,2,999,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
47,2,1,1,3,yes,no,2,5,3,162,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
41,4,2,1,2,yes,no,2,7,5,89,2,999,0,3,1.4,93.918,-42.7,4.959,5228.1,no
30,1,1,5,2,yes,no,1,6,3,107,1,999,0,3,-2.9,92.963,-40.8,1.26,5076.2,no
33,1,2,4,3,yes,no,1,8,2,68,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
33,11,1,8,2,no,no,1,7,2,211,6,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
59,10,2,1,2,yes,yes,1,8,4,265,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
29,3,2,3,2,yes,no,2,5,3,94,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
36,1,2,4,2,no,no,2,5,2,369,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
41,1,1,8,3,yes,no,1,4,5,464,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
55,6,2,3,3,no,no,2,6,1,362,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
39,4,2,6,2,yes,no,1,11,4,997,2,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
48,3,2,2,2,no,no,1,7,3,69,6,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
56,1,2,5,2,yes,no,1,7,5,177,5,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
63,6,2,8,2,yes,no,1,8,2,173,1,999,0,3,-2.9,92.201,-31.4,0.838,5076.2,no
50,5,2,3,3,no,no,1,5,4,287,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
42,2,2,2,3,yes,no,2,5,1,454,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
43,11,2,5,3,no,no,2,6,1,114,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
32,1,2,5,2,yes,yes,1,11,4,51,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
28,2,1,3,2,no,no,1,4,1,218,1,999,0,3,-1.8,93.075,-47.1,1.392,5099.1,no
26,2,2,6,2,yes,no,1,5,4,649,2,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
24,1,1,4,3,yes,no,1,7,4,470,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
38,2,3,8,2,no,no,2,6,5,278,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
30,3,2,4,3,yes,no,1,11,4,175,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
29,2,1,1,2,yes,no,1,5,5,13,9,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
56,7,2,5,2,no,no,1,7,2,442,2,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
36,2,1,3,2,yes,yes,2,6,4,762,3,999,0,3,1.4,94.465,-41.8,4.955,5228.1,yes
33,1,2,4,3,yes,no,1,7,2,88,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
47,3,2,8,2,no,no,2,5,3,262,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
50,8,2,1,3,no,no,2,5,1,287,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
41,3,2,3,2,no,no,2,5,2,335,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
54,4,3,8,2,no,yes,1,4,4,461,2,999,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
38,1,1,5,2,no,no,2,5,2,189,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
34,7,1,4,2,yes,yes,1,11,3,201,2,6,1,1,-0.1,93.2,-42,4.12,5195.8,no
34,2,2,3,2,no,no,1,5,2,192,3,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
55,1,2,8,2,yes,yes,1,11,4,591,3,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
31,5,2,5,2,no,no,1,8,2,201,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
43,6,2,6,2,yes,no,2,5,2,225,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
59,11,2,1,3,yes,no,1,7,4,458,9,999,0,3,1.4,93.918,-42.7,4.962,5228.1,yes
56,11,2,6,2,no,no,1,9,5,1551,1,999,2,2,-3.4,92.379,-29.8,0.762,5017.5,no
32,4,2,3,3,yes,no,2,7,2,258,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
36,2,2,3,3,yes,no,1,7,4,159,3,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
42,2,2,3,2,no,no,2,5,3,92,5,999,0,3,1.1,93.994,-36.4,4.857,5191,no
29,1,2,5,2,yes,no,1,8,1,209,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
33,3,2,4,3,no,no,1,11,4,117,6,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
56,6,2,8,2,no,no,2,6,5,49,2,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
31,4,3,4,2,yes,no,2,5,2,168,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
34,7,2,4,2,yes,no,1,11,3,228,3,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
33,2,2,1,2,yes,no,2,6,5,78,7,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
23,8,1,1,2,no,yes,1,5,4,9,6,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
26,3,1,4,3,yes,yes,2,7,5,11,3,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
55,7,2,5,2,no,no,1,8,1,106,6,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
47,3,3,1,2,yes,no,2,6,5,60,6,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
36,2,2,6,3,yes,no,2,6,5,324,5,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
33,2,2,2,3,yes,yes,2,5,4,369,2,999,0,3,1.1,93.994,-36.4,4.855,5191,no
